N=1000,graph=cal,method=gmla,r=0.1,beta=0.75,modify_type=hide,dj=0.6,reconstruct_type=ra
k,prec,prec_err,rank,rank_err,css
0,0.007,0.00263779414624378,629.42,13.22281022741801,920.0
931,0.00975,0.0029540080676368615,623.99,13.258541277863747,920.0
1862,0.018333333333333333,0.004097778885175699,608.09,13.376372424511784,920.0
3723,0.016,0.003906310184721545,593.42,13.451967477994772,919.0
7446,0.02025,0.004378539609174399,579.606,13.476175721475142,919.0
