N=1000,graph=cal,method=lptva,r=0.1,beta=0.95,modify_type=hide,dj=0.6,reconstruct_type=srw
k,prec,prec_err,rank,rank_err,css
0,0.06186666666666667,0.0074826952701739806,156.317,6.727928621391174,214.25
931,0.06641666666666665,0.007660432810354326,177.837,7.145367219653845,260.25
1862,0.06075,0.007360442487623531,194.956,7.234652324628894,318.0
3723,0.05933333333333333,0.007392246747684047,196.038,7.200000177677677,297.5
7446,0.044283333333333334,0.0063147293401992505,214.067,7.5517019746355,330.5
