N=300,graph=email,method=gmla,r=0.1,beta=0.95,modify_type=hide,dj=0.2,reconstruct_type=ml
k,prec,std_err
273,0.36666666666666664,0.027768485997026828
545,0.3616666666666667,0.027736852051454316
1090,0.24333333333333335,0.02470261624503939
2180,0.24566666666666667,0.02469081194945097
