N=1000,graph=ba,method=gmla,r=0.1,beta=0.5,modify_type=hide,dj=0.5,reconstruct_type=ra
k,prec,prec_err,rank,rank_err,css
0,0.010166666666666666,0.0029795534648603106,660.623,13.979238533660586,970.0
499,0.01175,0.003344491459567976,650.332,14.066808909233428,970.0
998,0.0065,0.0022831913986705015,654.403,13.980112092723905,970.0
1995,0.013333333333333332,0.003598093886066107,647.563,14.034485199172993,969.0
3990,0.0155,0.003876180436302571,616.277,14.182875739258074,969.0
