N=100,graph=ba,method=lptva,r=0.05,beta=0.8,graph_args=Dict(:n0 => 4, :k => 4, :V => 1000)
rank,precision
1,1.0
1,1.0
1,1.0
640,0.0
45,0.0
1,1.0
2,0.0
7,0.0
1,1.0
8,0.0
2,0.0
1,1.0
1,1.0
1,1.0
2,0.0
1,1.0
1,1.0
1,1.0
96,0.0
1,1.0
33,0.0
1,1.0
14,0.0
3,0.0
1,1.0
1,1.0
5,0.0
1,1.0
2,0.0
1,1.0
1,1.0
1,1.0
2,0.0
2,0.0
1,1.0
1,1.0
1,1.0
2,0.0
1,1.0
1,1.0
1,1.0
1,1.0
1,1.0
34,0.0
1,1.0
1,1.0
1,1.0
1,1.0
1,1.0
4,0.0
14,0.0
1,1.0
1,1.0
1,1.0
1,1.0
1,1.0
1,1.0
1,1.0
1,1.0
50,0.0
1,1.0
4,0.0
54,0.0
1,1.0
1,1.0
1,1.0
13,0.0
7,0.0
1,1.0
2,0.0
1,1.0
6,0.0
1,1.0
1,1.0
1,1.0
1,1.0
6,0.0
1,1.0
1,1.0
1,1.0
25,0.0
1,1.0
1,1.0
1,1.0
1,1.0
1,1.0
4,0.0
1,1.0
2,0.0
1,1.0
1,1.0
4,0.0
9,0.0
2,0.0
1,1.0
1,1.0
1,1.0
2,0.0
1,1.0
1,1.0
