N=1000,graph=ba,method=pearson,r=0.1,beta=0.5,modify_type=hide,dj=0.6,reconstruct_type=srw
k,prec,prec_err,rank,rank_err,css
0,0.05783333333333333,0.007134469191933667,249.522,8.485941946933574,409.25
598,0.05516666666666667,0.0070695714121198445,264.695,8.450936415646572,442.25
1197,0.04975,0.006724283368519911,273.607,8.591610111924034,455.0
2394,0.04136666666666666,0.006191878589861296,269.882,8.615623543600606,456.0
4788,0.049,0.006829761756140959,268.548,8.546627904884156,443.25
