N=100,graph=fb,method=pearson,r=0.3,beta=0.95,modify_type=hide,dj=0.1,reconstruct_type=ra
k,prec,std_err
0,0.9533333333333335,0.019401829203221442
321,0.9533333333333335,0.019401829203221442
642,0.9533333333333335,0.019401829203221442
1284,0.9433333333333335,0.021610260688001127
