N=1000,graph=email,method=pearson,r=0.1,beta=0.5,modify_type=hide,dj=0.2,reconstruct_type=srw
k,prec,prec_err,rank,rank_err,css
0,0.19820000000000002,0.012228298789745495,49.062,4.327851251192958,30.25
273,0.19578333333333336,0.012175346808335137,51.017,4.368897340860159,32.0
545,0.18883333333333338,0.011936102960649283,53.976,4.447435340182598,37.0
1090,0.15541666666666665,0.011120733758634887,56.017,4.566474066103562,36.25
2180,0.1355,0.01054360394983222,62.222,4.609438538438239,50.0
