N=1000,graph=ba,method=lptva,r=0.1,beta=0.5,modify_type=hide,dj=0.1,reconstruct_type=srw
k,prec,prec_err,rank,rank_err,css
0,0.118,0.010206869264381717,115.738,5.80424556877314,145.0
100,0.1225,0.010361037645964858,132.616,6.389382501678293,177.0
200,0.12,0.010281328012747469,136.215,6.536597423803984,182.25
399,0.119,0.010244215145336603,143.387,6.838787483556223,186.5
798,0.11,0.009848705346236991,150.123,7.042739811682315,202.0
