N=200,graph=ba,method=pearson,r=0.2,beta=0.5,graph_args=Dict(:n0 => 4, :k => 4, :V => 1000),modify_type=add,dj=0.2,reconstruct_type=cn,hide_thresh=101,add_thresh=801
rank,precision,dj
1,1.0,0.29622441778405084
50,0.0,0.3715141011501497
2,0.0,0.43221304471660493
25,0.0,0.4820732657833203
2,0.0,0.5238834487700024
44,0.0,0.5599205473405429
22,0.0,0.5906336654000206
5,0.0,0.6164423076923077
20,0.0,0.6399674914213473
2,0.0,0.6606246276912603
193,0.0,0.6787986150253644
50,0.0,0.6955725190839694
142,0.0,0.710239651416122
146,0.0,0.7234735601912814
36,0.0,0.7357790874776504
2,0.0,0.7467623158963941
2,0.0,0.7570645554202192
3,0.0,0.7664930047415559
26,0.0,0.7751662721226469
25,0.0,0.7833125101852355
5,0.0,0.7908585805640004
13,0.0,0.7980968770562332
12,0.0,0.8045458998726365
2,0.0,0.8107569721115537
2,0.0,0.8164673413063477
68,0.0,0.8220437304774655
3,0.0,0.8271439095203016
33,0.0,0.8319639320776977
30,0.0,0.8363815303862872
14,0.0,0.8407139719682146
443,0.0,0.844783319069478
588,0.0,0.8486342943854325
577,0.0,0.8522769344687153
834,0.0,0.855717075287481
64,0.0,0.858946251768034
15,0.0,0.862082080005532
551,0.0,0.8651252408477842
782,0.0,0.8679857067231339
116,0.0,0.8708058038606037
9,0.0,0.8735256816740646
444,0.0,0.8760099440646364
214,0.0,0.8784314920325401
314,0.0,0.8807616428528726
74,0.0,0.8829862129656791
917,0.0,0.8852133356365521
1,1.0,0.8873259328305511
17,0.0,0.8894281435465083
14,0.0,0.8913398692810457
9,0.0,0.8931641095670335
3,0.0,0.8949516761909778
92,0.0,0.8967543223936225
3,0.0,0.8984939452528747
56,0.0,0.9001651403693139
115,0.0,0.901787032934574
46,0.0,0.9033781329458772
329,0.0,0.9048879351454459
5,0.0,0.9063775869350978
151,0.0,0.9078138718173837
303,0.0,0.9092170826602353
738,0.0,0.910542486151914
175,0.0,0.911842686699072
275,0.0,0.9131078638472092
50,0.0,0.9143225252308353
292,0.0,0.9155463341307983
464,0.0,0.9167066780786172
56,0.0,0.9178626582930094
91,0.0,0.9189540624555558
174,0.0,0.9200136351787612
77,0.0,0.921041695525696
243,0.0,0.9220002345857606
125,0.0,0.9229685116898663
41,0.0,0.9239072393012434
360,0.0,0.9248280410816923
182,0.0,0.9257563916489896
18,0.0,0.9266390804597702
34,0.0,0.9274215552523875
888,0.0,0.9281934996220711
553,0.0,0.9289681691946166
212,0.0,0.9297637074338838
419,0.0,0.9304890158708037
186,0.0,0.9312193944409959
572,0.0,0.9318961544369911
57,0.0,0.9325785738425143
579,0.0,0.9332362833191105
33,0.0,0.9339252290006791
6,0.0,0.9345730027548209
95,0.0,0.9351872908612455
2,0.0,0.9358097781495841
6,0.0,0.9364512787825672
2,0.0,0.9370671294470301
37,0.0,0.937671875
10,0.0,0.93824389790896
9,0.0,0.9388011843942253
143,0.0,0.9393404989586025
2,0.0,0.9398960608571213
73,0.0,0.9404271206690562
118,0.0,0.9409553687699775
208,0.0,0.9414492413347813
393,0.0,0.9419459034759708
95,0.0,0.9424408540103866
35,0.0,0.9429694760168704
57,0.0,0.9434603939351
955,0.0,0.9439738132366783
714,0.0,0.9444784678339783
218,0.0,0.9449632398582011
106,0.0,0.945416489965663
223,0.0,0.9458979262454056
70,0.0,0.9463457271565925
376,0.0,0.9467970177521107
540,0.0,0.9472410646991154
282,0.0,0.9476604620046436
113,0.0,0.9480916626543652
619,0.0,0.9485097649443017
556,0.0,0.9489018377409234
570,0.0,0.9492837441053474
179,0.0,0.9496935455393851
200,0.0,0.9500863168955941
290,0.0,0.9504951723795577
80,0.0,0.9508735640675211
83,0.0,0.9512332249627221
46,0.0,0.9516264058917023
33,0.0,0.9520073168383556
27,0.0,0.9523576400912249
45,0.0,0.9527134355959127
113,0.0,0.9530540190655525
67,0.0,0.9533693289390646
7,0.0,0.953683819517801
17,0.0,0.9539914440229236
8,0.0,0.9542938985963907
12,0.0,0.954601827304896
103,0.0,0.9548938479278302
16,0.0,0.955211479514501
5,0.0,0.9554871314301014
60,0.0,0.9557863468593787
8,0.0,0.9560490400185057
44,0.0,0.9563161006371937
4,0.0,0.9565912725611149
