N=1000,graph=fb,method=gmla,r=0.1,beta=0.8
rank,precision
4,0.0
1,1.0
1,1.0
3,0.0
1,1.0
800,0.0
1,1.0
1,1.0
1,1.0
1,1.0
2,0.5
800,0.0
1,1.0
1,1.0
2,0.5
800,0.0
1,1.0
800,0.0
1,1.0
1,1.0
1,1.0
1,1.0
1,1.0
800,0.0
1,1.0
1,0.3333333333333333
2,0.0
1,1.0
1,1.0
1,1.0
1,1.0
1,1.0
800,0.0
1,1.0
2,0.0
1,1.0
1,1.0
1,1.0
4,0.25
3,0.3333333333333333
1,0.5
1,1.0
1,1.0
1,1.0
1,1.0
1,1.0
1,1.0
1,1.0
1,1.0
12,0.0
1,1.0
800,0.0
1,1.0
1,1.0
1,1.0
1,1.0
1,1.0
1,1.0
2,0.0
1,1.0
1,1.0
1,1.0
1,1.0
1,1.0
1,1.0
1,0.5
800,0.0
800,0.0
1,1.0
1,1.0
1,1.0
1,0.5
1,1.0
1,1.0
1,1.0
2,0.0
1,1.0
1,0.5
800,0.0
1,1.0
1,1.0
1,0.5
800,0.0
1,1.0
1,1.0
1,1.0
1,1.0
1,1.0
1,1.0
9,0.0
1,1.0
1,1.0
1,1.0
800,0.0
2,0.0
1,1.0
1,1.0
23,0.0
1,1.0
1,1.0
800,0.0
1,1.0
1,1.0
2,0.5
1,1.0
1,0.5
1,1.0
2,0.5
1,1.0
1,1.0
1,1.0
1,1.0
1,1.0
1,0.5
1,1.0
800,0.0
1,1.0
800,0.0
1,1.0
1,1.0
1,1.0
1,1.0
6,0.0
1,1.0
1,1.0
1,1.0
2,0.5
1,1.0
1,1.0
800,0.0
800,0.0
6,0.0
800,0.0
1,1.0
1,1.0
1,1.0
2,0.0
1,1.0
1,1.0
1,1.0
3,0.0
1,0.5
53,0.0
1,1.0
1,1.0
1,1.0
2,0.5
1,1.0
800,0.0
800,0.0
800,0.0
1,1.0
1,1.0
1,1.0
1,1.0
1,1.0
800,0.0
2,0.0
800,0.0
1,1.0
1,1.0
1,0.5
1,0.5
800,0.0
1,1.0
800,0.0
1,1.0
1,1.0
1,1.0
1,1.0
800,0.0
1,1.0
1,1.0
1,1.0
1,1.0
2,0.25
1,1.0
1,1.0
1,1.0
1,1.0
1,1.0
1,1.0
800,0.0
800,0.0
19,0.0
1,1.0
1,1.0
1,1.0
1,1.0
1,1.0
1,1.0
53,0.0
1,1.0
1,1.0
1,1.0
1,1.0
800,0.0
1,1.0
1,1.0
1,0.5
1,1.0
1,1.0
800,0.0
2,0.0
1,1.0
1,1.0
1,1.0
1,1.0
1,1.0
1,1.0
1,1.0
1,1.0
1,1.0
1,1.0
1,1.0
1,1.0
1,1.0
1,1.0
1,1.0
1,1.0
1,1.0
2,0.0
1,1.0
1,1.0
1,1.0
14,0.0
1,1.0
1,1.0
1,1.0
1,1.0
1,1.0
1,1.0
800,0.0
1,1.0
1,0.5
1,1.0
1,1.0
1,1.0
1,1.0
1,0.25
1,1.0
1,1.0
1,1.0
800,0.0
2,0.5
2,0.5
1,1.0
1,1.0
1,1.0
800,0.0
1,1.0
1,1.0
1,0.5
1,1.0
1,1.0
1,1.0
1,1.0
1,1.0
1,1.0
1,1.0
1,1.0
2,0.5
3,0.0
1,1.0
1,1.0
1,1.0
1,1.0
1,1.0
1,1.0
1,1.0
1,1.0
800,0.0
2,0.0
1,1.0
1,0.5
1,1.0
1,1.0
1,1.0
1,1.0
1,1.0
1,1.0
1,1.0
1,1.0
2,0.0
1,1.0
1,1.0
800,0.0
800,0.0
1,1.0
1,1.0
4,0.0
800,0.0
1,1.0
1,1.0
1,1.0
800,0.0
1,0.5
1,1.0
1,1.0
2,0.0
1,1.0
1,1.0
1,1.0
1,1.0
1,1.0
2,0.0
800,0.0
2,0.0
1,1.0
1,1.0
1,1.0
1,1.0
1,0.25
800,0.0
1,1.0
2,0.0
1,1.0
1,1.0
1,1.0
1,1.0
1,1.0
1,1.0
1,1.0
1,1.0
1,1.0
1,1.0
2,0.0
1,1.0
800,0.0
2,0.5
1,1.0
1,1.0
1,1.0
1,1.0
1,1.0
1,1.0
3,0.0
1,0.5
1,1.0
800,0.0
1,1.0
1,1.0
2,0.5
1,1.0
1,1.0
1,1.0
1,1.0
1,1.0
1,1.0
1,1.0
1,1.0
1,1.0
1,0.5
1,1.0
3,0.0
1,1.0
1,1.0
1,1.0
1,1.0
1,1.0
800,0.0
800,0.0
800,0.0
2,0.0
1,1.0
1,1.0
3,0.0
1,1.0
1,1.0
1,1.0
800,0.0
1,1.0
1,1.0
1,1.0
1,1.0
2,0.0
1,1.0
1,1.0
5,0.0
1,1.0
1,1.0
1,1.0
800,0.0
1,1.0
1,1.0
1,1.0
800,0.0
1,1.0
1,1.0
1,1.0
1,1.0
2,0.0
3,0.0
1,1.0
1,1.0
800,0.0
1,1.0
1,1.0
1,1.0
800,0.0
1,1.0
1,1.0
1,0.5
1,1.0
3,0.0
1,0.5
1,1.0
1,1.0
1,1.0
11,0.0
1,1.0
6,0.0
800,0.0
1,1.0
1,1.0
1,1.0
1,1.0
800,0.0
2,0.5
1,1.0
2,0.0
800,0.0
1,1.0
1,1.0
1,1.0
1,1.0
1,1.0
1,1.0
1,1.0
3,0.0
1,0.5
1,1.0
1,1.0
1,1.0
800,0.0
1,1.0
1,1.0
1,1.0
8,0.0
9,0.0
1,1.0
800,0.0
1,1.0
1,1.0
1,1.0
1,1.0
4,0.0
1,1.0
1,1.0
1,1.0
1,1.0
1,1.0
13,0.0
800,0.0
1,1.0
1,1.0
800,0.0
800,0.0
1,0.3333333333333333
1,1.0
1,1.0
1,1.0
1,1.0
1,1.0
1,1.0
1,1.0
13,0.0
2,0.5
1,1.0
1,1.0
1,1.0
1,1.0
1,1.0
1,1.0
1,1.0
1,1.0
1,1.0
1,1.0
4,0.0
1,1.0
1,1.0
1,1.0
800,0.0
1,1.0
800,0.0
1,1.0
1,1.0
2,0.5
1,1.0
1,1.0
3,0.0
1,1.0
50,0.0
1,1.0
1,1.0
1,1.0
1,1.0
800,0.0
1,1.0
1,1.0
800,0.0
1,1.0
1,1.0
1,1.0
2,0.0
1,1.0
1,1.0
800,0.0
1,1.0
800,0.0
1,1.0
1,1.0
1,1.0
1,1.0
31,0.0
1,1.0
1,1.0
800,0.0
800,0.0
1,1.0
1,1.0
1,1.0
3,0.0
1,1.0
1,0.5
1,1.0
1,1.0
1,1.0
1,1.0
3,0.0
1,1.0
1,1.0
2,0.0
1,1.0
4,0.25
42,0.0
