N=1000,graph=ba,method=pearson,r=0.1,beta=0.75,modify_type=hide,dj=0.2,reconstruct_type=srw
k,prec,prec_err,rank,rank_err,css
0,0.5955,0.01550387435836991,19.283,2.3513459419529785,4.0
200,0.5453333333333333,0.015731183579231096,19.78,2.3222037443407575,5.0
399,0.4665,0.015759953239972705,23.289,2.538447792686743,7.25
798,0.3798333333333333,0.015307582175904595,29.898,2.871017997216377,12.0
1596,0.2965,0.014406432427748908,40.874,3.290174976407087,28.25
