N=5000,graph=fb,method=pearson,r=0.15,beta=0.5
rank,precision
1,1.0
1,1.0
8,0.0
1,1.0
23,0.0
10,0.0
1,1.0
1,1.0
9,0.0
2,0.0
1,1.0
4,0.0
3,0.0
1,1.0
1,1.0
3,0.0
1,1.0
9,0.0
3,0.0
7,0.0
1,1.0
1,1.0
1,1.0
5,0.0
7,0.0
38,0.0
2,0.0
2,0.0
1,1.0
1,1.0
1,1.0
3,0.0
3,0.0
1,1.0
1,1.0
1,1.0
3,0.0
1,1.0
1,1.0
5,0.0
3,0.0
1,1.0
1,1.0
3,0.0
2,0.0
2,0.0
1,1.0
1,1.0
1,1.0
3,0.0
1,1.0
1,1.0
1,1.0
1,1.0
141,0.0
1,1.0
3,0.0
1,1.0
1,1.0
1,1.0
1,1.0
19,0.0
3,0.0
1,1.0
2,0.0
1,1.0
1,1.0
1,1.0
1,1.0
1,1.0
3,0.0
2,0.0
1,1.0
4,0.0
18,0.0
7,0.0
1,1.0
6,0.0
1,1.0
4,0.0
1,1.0
1,0.5
5,0.0
1,1.0
2,0.0
1,1.0
4,0.0
1,1.0
1,1.0
2,0.0
2,0.0
1,1.0
4,0.0
2,0.0
1,1.0
2,0.5
1,1.0
3,0.0
1,1.0
4,0.25
7,0.0
36,0.0
1,1.0
1,1.0
17,0.0
7,0.0
1,1.0
1,1.0
1,1.0
2,0.0
11,0.0
1,1.0
147,0.0
4,0.0
9,0.0
5,0.0
2,0.0
5,0.0
1,1.0
2,0.0
1,1.0
2,0.0
2,0.0
1,1.0
1,1.0
1,1.0
2,0.0
1,1.0
1,1.0
1,1.0
2,0.0
1,1.0
1,1.0
1,1.0
4,0.0
1,1.0
2,0.5
3,0.0
7,0.0
3,0.0
1,1.0
4,0.0
1,1.0
1,1.0
11,0.0
1,1.0
1,1.0
1,1.0
5,0.0
4,0.0
86,0.0
2,0.0
2,0.0
1,1.0
3,0.0
2,0.0
1,0.5
7,0.0
2,0.5
4,0.0
1,1.0
1,1.0
1,1.0
1,1.0
1,1.0
8,0.0
1,1.0
1,1.0
2,0.0
1,1.0
1,1.0
50,0.0
5,0.0
1,1.0
2,0.0
1,1.0
11,0.0
1,1.0
14,0.0
9,0.0
1,1.0
1,1.0
6,0.0
2,0.0
3,0.0
1,1.0
1,1.0
1,1.0
1,1.0
8,0.0
3,0.0
2,0.0
3,0.0
2,0.0
10,0.0
2,0.0
3,0.0
1,1.0
10,0.0
2,0.0
1,1.0
1,1.0
1,1.0
3,0.0
1,1.0
3,0.0
1,1.0
1,1.0
12,0.0
5,0.0
9,0.0
1,1.0
1,1.0
3,0.0
11,0.0
4,0.0
4,0.0
1,1.0
1,1.0
1,1.0
1,1.0
1,1.0
14,0.0
2,0.0
1,1.0
1,1.0
62,0.0
2,0.0
4,0.0
2,0.0
1,1.0
2,0.0
4,0.0
9,0.0
1,1.0
16,0.0
3,0.0
1,1.0
26,0.0
1,1.0
12,0.0
1,1.0
2,0.0
1,1.0
2,0.0
3,0.0
1,1.0
35,0.0
2,0.0
1,1.0
2,0.0
1,1.0
17,0.0
37,0.0
2,0.0
1,1.0
1,1.0
1,1.0
3,0.0
2,0.5
1,1.0
4,0.0
14,0.0
1,1.0
1,1.0
5,0.0
1,1.0
3,0.0
1,1.0
2,0.0
3,0.0
18,0.0
5,0.0
1,1.0
1,1.0
3,0.0
1,1.0
1,1.0
1,1.0
1,1.0
1,1.0
5,0.0
1,1.0
1,1.0
83,0.0
1,1.0
3,0.0
1,1.0
21,0.0
33,0.0
1,1.0
2,0.0
1,1.0
1,1.0
1,1.0
1,1.0
1,0.5
1,1.0
3,0.0
2,0.0
1,1.0
5,0.0
2,0.0
1,1.0
1,1.0
6,0.0
1,1.0
1,1.0
6,0.0
1,1.0
1,1.0
2,0.0
36,0.0
2,0.0
1,1.0
4,0.0
1,1.0
1,1.0
1,1.0
1,1.0
1,1.0
1,1.0
2,0.0
1,1.0
9,0.0
1,1.0
1,1.0
1,1.0
1,1.0
9,0.0
1,1.0
1,1.0
1,1.0
13,0.0
9,0.0
1,1.0
1,1.0
2,0.0
1,1.0
2,0.0
1,1.0
5,0.0
1,1.0
2,0.0
4,0.25
1,1.0
1,1.0
1,1.0
5,0.0
18,0.0
80,0.0
7,0.0
2,0.0
2,0.0
1,1.0
1,1.0
3,0.0
1,1.0
1,1.0
1,1.0
13,0.0
1,1.0
19,0.0
2,0.0
1,1.0
2,0.0
1,1.0
2,0.0
2,0.0
2,0.0
1,1.0
1,1.0
1,1.0
1,1.0
1,1.0
1,1.0
1,1.0
1,1.0
1,1.0
33,0.0
2,0.5
5,0.0
3,0.0
4,0.0
2,0.0
1,1.0
1,1.0
6,0.0
1,1.0
2,0.0
1,1.0
5,0.0
1,1.0
1,1.0
1,1.0
2,0.0
1,1.0
1,1.0
1,1.0
1,1.0
7,0.0
29,0.0
9,0.0
1,1.0
1,1.0
3,0.0
1,1.0
1,1.0
3,0.0
1,1.0
2,0.5
2,0.0
20,0.0
1,1.0
4,0.0
6,0.0
4,0.0
1,1.0
1,1.0
1,1.0
1,1.0
11,0.0
1,1.0
5,0.0
1,1.0
14,0.0
1,1.0
1,1.0
2,0.0
1,1.0
4,0.0
3,0.0
1,1.0
4,0.0
1,1.0
1,1.0
2,0.5
1,1.0
2,0.0
1,1.0
2,0.0
1,1.0
3,0.0
1,1.0
2,0.0
1,1.0
3,0.0
2,0.0
2,0.0
1,0.5
1,1.0
3,0.0
1,1.0
1,1.0
1,1.0
8,0.0
1,1.0
1,1.0
1,1.0
1,1.0
84,0.0
2,0.5
1,1.0
1,1.0
5,0.0
1,1.0
2,0.0
1,1.0
2,0.5
1,1.0
1,1.0
6,0.0
1,1.0
1,1.0
1,1.0
3,0.0
1,1.0
1,1.0
5,0.0
1,1.0
3,0.0
4,0.0
8,0.0
3,0.0
1,1.0
1,1.0
1,1.0
1,1.0
1,1.0
1,1.0
1,1.0
1,1.0
1,1.0
1,1.0
85,0.0
14,0.0
1,1.0
2,0.0
1,1.0
1,1.0
1,0.5
4,0.0
3,0.0
1,1.0
5,0.0
3,0.0
12,0.0
17,0.0
6,0.0
4,0.0
1,1.0
2,0.0
5,0.0
10,0.0
2,0.0
1,1.0
1,1.0
1,1.0
1,1.0
1,1.0
1,1.0
1,1.0
1,1.0
2,0.0
3,0.0
1,1.0
1,1.0
1,1.0
3,0.0
1,1.0
69,0.0
1,1.0
1,1.0
1,1.0
4,0.0
1,1.0
1,1.0
1,1.0
5,0.0
1,1.0
1,1.0
6,0.0
4,0.0
13,0.0
3,0.0
1,1.0
1,1.0
12,0.0
288,0.0
3,0.0
2,0.0
24,0.0
1,1.0
8,0.0
1,1.0
1,1.0
1,1.0
2,0.0
1,1.0
1,1.0
3,0.0
1,1.0
3,0.0
45,0.0
6,0.0
1,1.0
1,1.0
8,0.0
6,0.0
7,0.0
1,1.0
2,0.0
1,1.0
1,1.0
1,1.0
1,1.0
1,1.0
4,0.0
1,1.0
1,1.0
1,1.0
1,1.0
27,0.0
1,1.0
1,1.0
9,0.0
1,1.0
1,1.0
2,0.0
19,0.0
1,1.0
1,1.0
1,1.0
10,0.0
2,0.0
1,0.5
1,1.0
1,1.0
2,0.0
1,1.0
1,1.0
11,0.0
2,0.0
1,1.0
7,0.0
1,1.0
4,0.0
2,0.0
26,0.0
318,0.0
4,0.0
4,0.0
2,0.0
1,1.0
1,1.0
1,1.0
1,1.0
1,1.0
7,0.0
1,1.0
1,1.0
151,0.0
2,0.0
1,1.0
1,1.0
1,1.0
1,1.0
1,1.0
1,1.0
8,0.0
4,0.0
1,1.0
1,1.0
2,0.0
1,1.0
11,0.0
1,1.0
1,1.0
1,1.0
1,1.0
7,0.0
5,0.0
3,0.0
1,1.0
17,0.0
4,0.0
1,1.0
1,1.0
1,1.0
4,0.0
1,1.0
1,1.0
1,1.0
2,0.0
1,1.0
4,0.0
2,0.0
1,1.0
1,1.0
14,0.0
1,1.0
1,1.0
1,1.0
19,0.0
1,1.0
1,1.0
1,1.0
2,0.0
1,1.0
1,1.0
3,0.0
1,1.0
1,1.0
1,1.0
3,0.0
35,0.0
1,1.0
1,1.0
1,1.0
1,1.0
2,0.0
2,0.0
1,1.0
1,1.0
9,0.0
3,0.0
2,0.0
7,0.0
1,1.0
1,1.0
3,0.0
5,0.0
1,1.0
1,1.0
1,1.0
18,0.0
3,0.0
1,1.0
1,1.0
1,1.0
1,1.0
2,0.0
1,1.0
1,1.0
4,0.0
6,0.0
2,0.0
6,0.0
1,1.0
1,1.0
1,1.0
6,0.0
1,1.0
1,1.0
1,1.0
1,1.0
1,1.0
2,0.5
1,1.0
2,0.0
8,0.0
1,0.5
1,1.0
1,1.0
25,0.0
1,1.0
2,0.0
1,1.0
2,0.0
1,1.0
1,1.0
6,0.0
1,1.0
2,0.0
1,0.5
1,1.0
6,0.0
10,0.0
2,0.0
1,1.0
1,1.0
15,0.0
1,1.0
5,0.0
296,0.0
1,1.0
50,0.0
3,0.0
2,0.0
2,0.0
2,0.0
2,0.0
43,0.0
1,1.0
18,0.0
1,1.0
4,0.0
1,1.0
16,0.0
2,0.25
2,0.0
1,1.0
1,1.0
8,0.0
4,0.0
9,0.0
4,0.0
1,1.0
1,1.0
1,1.0
3,0.0
1,1.0
1,1.0
1,1.0
1,1.0
1,1.0
1,1.0
1,1.0
7,0.0
1,1.0
2,0.0
2,0.0
2,0.0
26,0.0
2,0.0
9,0.0
2,0.0
1,1.0
4,0.0
4,0.0
37,0.0
1,1.0
1,1.0
1,1.0
77,0.0
1,1.0
1,1.0
1,1.0
1,1.0
11,0.0
3,0.0
8,0.0
175,0.0
2,0.0
2,0.0
1,1.0
1,1.0
1,1.0
7,0.0
4,0.0
4,0.0
1,1.0
1,1.0
23,0.0
1,1.0
1,1.0
1,1.0
1,1.0
2,0.5
2,0.0
5,0.0
16,0.0
1,1.0
1,1.0
6,0.0
1,1.0
228,0.0
1,1.0
5,0.0
13,0.0
1,1.0
4,0.0
1,1.0
6,0.0
1,1.0
2,0.0
1,1.0
1,1.0
22,0.0
1,1.0
5,0.0
47,0.0
1,1.0
5,0.0
3,0.0
3,0.0
13,0.0
7,0.0
1,1.0
4,0.0
2,0.0
7,0.0
1,1.0
1,1.0
4,0.0
10,0.0
1,1.0
2,0.0
41,0.0
1,1.0
11,0.0
3,0.0
1,1.0
1,1.0
2,0.0
1,1.0
1,1.0
1,1.0
2,0.5
1,1.0
1,1.0
5,0.0
5,0.0
1,1.0
3,0.0
2,0.0
1,1.0
1,1.0
1,1.0
2,0.0
1,1.0
1,1.0
1,1.0
1,1.0
1,1.0
4,0.0
2,0.0
3,0.0
5,0.0
4,0.0
2,0.0
1,1.0
2,0.0
1,1.0
4,0.0
1,1.0
9,0.0
1,1.0
1,1.0
2,0.0
2,0.0
22,0.0
1,1.0
1,1.0
28,0.0
2,0.0
1,1.0
1,1.0
2,0.0
4,0.0
1,1.0
1,1.0
2,0.0
36,0.0
1,1.0
1,1.0
2,0.0
1,1.0
3,0.0
3,0.0
1,1.0
16,0.0
1,1.0
2,0.0
1,1.0
4,0.0
1,1.0
8,0.0
6,0.0
1,1.0
1,1.0
1,1.0
1,1.0
2,0.0
62,0.0
1,1.0
1,1.0
1,0.5
1,1.0
5,0.0
1,1.0
3,0.0
3,0.0
1,1.0
6,0.0
1,1.0
1,1.0
2,0.0
2,0.0
3,0.0
2,0.0
1,1.0
4,0.0
161,0.0
1,1.0
