N=200,graph=ba,method=pearson,r=0.2,beta=0.5,graph_args=Dict(:n0 => 4, :k => 4, :V => 1000),modify_type=add,dj=0.2,reconstruct_type=cn,hide_thresh=1,add_thresh=1201
rank,precision,dj
238,0.0,0.3411492734478203
94,0.0,0.43968543743856203
222,0.0,0.5120459826342179
383,0.0,0.5678076256499134
512,0.0,0.6119809394145677
169,0.0,0.6480239943542696
665,0.0,0.6777059773828755
156,0.0,0.7027932960893855
361,0.0,0.7242380261248186
85,0.0,0.742895805142084
4,0.0,0.7590434204964068
273,0.0,0.7729212907631894
270,0.0,0.7855876188940836
40,0.0,0.7969465648854962
163,0.0,0.8071904899971006
4,0.0,0.8164757830826549
10,0.0,0.8247386453483264
532,0.0,0.8321554770318021
129,0.0,0.8391518181085221
40,0.0,0.8455344353683558
31,0.0,0.851374506444163
60,0.0,0.8569277108433735
68,0.0,0.8620188816267248
89,0.0,0.8666978484565014
237,0.0,0.871036555803355
6,0.0,0.875168163188687
18,0.0,0.8790359254206458
35,0.0,0.8826367032385211
48,0.0,0.8860781178620375
4,0.0,0.8892620243679055
859,0.0,0.8923338460293047
490,0.0,0.8951985711283883
826,0.0,0.8978729939338094
245,0.0,0.9004863449307894
65,0.0,0.9029409618331752
213,0.0,0.905284147557328
111,0.0,0.9074804062514492
321,0.0,0.909634461203968
408,0.0,0.911663124335813
87,0.0,0.9135690148167404
927,0.0,0.9154499798690429
529,0.0,0.9172233517281441
62,0.0,0.9189090317860337
114,0.0,0.920492587278814
323,0.0,0.9220170038111991
78,0.0,0.9235133995322624
404,0.0,0.9249068393119283
7,0.0,0.9262545051289159
190,0.0,0.9275940913875077
77,0.0,0.9288668615845397
670,0.0,0.9301054549276531
278,0.0,0.9312732534105002
319,0.0,0.932383195783694
198,0.0,0.9334733893557423
913,0.0,0.9345182413470533
437,0.0,0.9355495251017639
206,0.0,0.9365357086050581
616,0.0,0.9374666959220136
854,0.0,0.9384230751423677
898,0.0,0.9393386545039909
732,0.0,0.9402112834344797
613,0.0,0.9410434859701228
333,0.0,0.9418596179346321
874,0.0,0.942659232007358
323,0.0,0.9434555864180035
217,0.0,0.9442199885364387
930,0.0,0.94490167918692
850,0.0,0.9455980802530576
268,0.0,0.9462814368032743
186,0.0,0.9469563020964891
229,0.0,0.9476075424129419
99,0.0,0.9482584225951189
121,0.0,0.94887630371832
399,0.0,0.9494802415832057
66,0.0,0.9500707018883036
21,0.0,0.9506298101907991
2,0.0,0.9511741455475471
9,0.0,0.9517001779467128
8,0.0,0.9522218629881094
1,1.0,0.9527105506435631
9,0.0,0.9532184312346114
59,0.0,0.9536902703141865
8,0.0,0.9541647999448599
128,0.0,0.9546333143831722
5,0.0,0.9550898203592815
116,0.0,0.9555288059651587
151,0.0,0.9559656112392535
239,0.0,0.9563958253647342
141,0.0,0.956798077027188
24,0.0,0.9572173017949432
214,0.0,0.9576127140611057
102,0.0,0.9580296001767175
125,0.0,0.9584058711311727
414,0.0,0.9587809917355372
613,0.0,0.9591606960081883
356,0.0,0.959518277649828
595,0.0,0.9598712662174395
623,0.0,0.9602225146548631
97,0.0,0.9605657188602603
512,0.0,0.9608938547486033
418,0.0,0.9612354147033392
720,0.0,0.9615680986322481
596,0.0,0.9618987595611196
621,0.0,0.9622212753870188
55,0.0,0.9625292300179371
18,0.0,0.962842588539872
11,0.0,0.9631405370950309
36,0.0,0.9634377663132623
124,0.0,0.9637246345188741
577,0.0,0.9640050880025981
154,0.0,0.96428539460611
24,0.0,0.9645579065181474
533,0.0,0.9648312517077556
26,0.0,0.9650998023196823
17,0.0,0.9653615765257401
170,0.0,0.9656144160914191
76,0.0,0.965865343485328
747,0.0,0.9661132107520489
250,0.0,0.96636374365632
723,0.0,0.9666089226984007
358,0.0,0.9668425645074168
169,0.0,0.9670827386501448
46,0.0,0.9673122296500196
647,0.0,0.9675395992482855
131,0.0,0.9677604414961094
21,0.0,0.9679772710856427
56,0.0,0.9681886675117798
337,0.0,0.9684050488573556
152,0.0,0.9686029492768449
49,0.0,0.9688083865571182
249,0.0,0.9690051347383303
676,0.0,0.9691991786447639
653,0.0,0.9693978509468258
527,0.0,0.9695911959272018
100,0.0,0.9697802822021767
608,0.0,0.9699733598230008
63,0.0,0.9701519333916829
420,0.0,0.970339203544428
325,0.0,0.9705193471402289
5,0.0,0.9706848288478918
401,0.0,0.9708527222388615
316,0.0,0.9710269108442133
395,0.0,0.9711942475128867
784,0.0,0.9713571951587199
6,0.0,0.9715172930720634
414,0.0,0.9716836517444006
53,0.0,0.9718478797713963
839,0.0,0.9720047149953692
11,0.0,0.9721677746078028
690,0.0,0.9723181950630646
215,0.0,0.9724736464484794
143,0.0,0.972626422705662
88,0.0,0.9727775124513884
90,0.0,0.9729179393198941
177,0.0,0.9730618362510718
9,0.0,0.973207990599295
790,0.0,0.9733511437635666
146,0.0,0.9734869627621402
28,0.0,0.9736215787385958
22,0.0,0.9737501726962322
899,0.0,0.9738867509620671
448,0.0,0.9740212387767194
40,0.0,0.9741484874597487
242,0.0,0.9742779783393501
480,0.0,0.9743994456421312
1,1.0,0.9745264407883396
942,0.0,0.9746471892692163
71,0.0,0.9747730204091956
600,0.0,0.9748922379888619
370,0.0,0.9750162801182187
140,0.0,0.9751353844044645
300,0.0,0.9752545862740477
792,0.0,0.9753708264661766
451,0.0,0.9754907982997125
25,0.0,0.9756100542813829
43,0.0,0.9757296317473448
103,0.0,0.9758419006793331
366,0.0,0.9759571929570845
18,0.0,0.9760669405872298
198,0.0,0.9761752640724176
366,0.0,0.976281342511681
1,1.0,0.9763908119430539
98,0.0,0.9764977528553169
149,0.0,0.976600024631553
140,0.0,0.9766990971630128
81,0.0,0.9768019209637377
120,0.0,0.9769006321932242
246,0.0,0.9770007608770838
160,0.0,0.977098842314911
2,0.0,0.9771946570339337
968,0.0,0.9772929044594687
905,0.0,0.9773886433185991
483,0.0,0.9774844676684856
116,0.0,0.977578097341403
456,0.0,0.9776708265711568
431,0.0,0.9777570895792801
956,0.0,0.9778460103385285
47,0.0,0.9779360532631416
87,0.0,0.9780239148275235
45,0.0,0.9781111994952958
