N=1000,graph=fb,method=lptva,r=0.1,beta=0.95,modify_type=hide,dj=0.5,reconstruct_type=ra
k,prec,prec_err,rank,rank_err,css
0,0.23053333333333334,0.013121648943800383,38.947,3.328595159633676,21.0
802,0.2735333333333333,0.01379689509688011,44.641,3.6789175790650104,22.0
1604,0.2540333333333333,0.013449252484520934,52.793,3.8402483850212947,36.0
3209,0.1905,0.012190502793501118,54.407,3.698395798516228,41.0
6418,0.09753333333333333,0.009231662016320983,62.35,3.8182161115204414,57.0
