N=1000,graph=email,method=lptva,r=0.1,beta=0.75,modify_type=hide,dj=0.3,reconstruct_type=srw
k,prec,prec_err,rank,rank_err,css
0,0.25806666666666667,0.0131704446288967,68.793,6.071090040946953,24.0
409,0.24741666666666665,0.012859240854464583,65.831,5.911622426941586,23.0
818,0.2329,0.012576264114821715,71.619,6.034584496802497,29.25
1635,0.18948333333333334,0.011782857694875215,76.092,6.050130710787794,36.0
3271,0.13911666666666664,0.010271676502475385,86.926,6.412138804490124,53.0
