N=300,graph=email,method=pearson,r=0.1,beta=0.95,modify_type=hide,dj=0.3,reconstruct_type=ml
k,prec,std_err
409,0.15666666666666668,0.021020950070830335
818,0.09,0.016550318531021107
1635,0.013333333333333334,0.006633137535414968
3271,0.01,0.005754160919975788
