N=200,graph=ba,method=pearson,r=0.2,beta=0.5,graph_args=Dict(:n0 => 4, :k => 4, :V => 1000),modify_type=add,dj=0.2,reconstruct_type=cn,hide_thresh=101,add_thresh=1201
rank,precision,dj
1,1.0,0.34011579818031434
1,1.0,0.4389763779527559
9,0.0,0.5116934002693767
1,1.0,0.566634082763115
30,0.0,0.6116032317726078
54,0.0,0.6481072972734492
55,0.0,0.6777607238064465
14,0.0,0.7027208348863212
13,0.0,0.7246997100648902
33,0.0,0.743423168456937
932,0.0,0.7598192771084338
639,0.0,0.7743195065361327
681,0.0,0.7869500213583939
414,0.0,0.7983405848426591
704,0.0,0.808384958939634
81,0.0,0.817433081674674
1,1.0,0.8259010384850336
13,0.0,0.8335280861363826
14,0.0,0.8405136205448218
40,0.0,0.8469712663520927
10,0.0,0.8529487699627485
92,0.0,0.8583505008169354
93,0.0,0.8633935907970419
2,0.0,0.8680250057883769
20,0.0,0.8723322561034141
256,0.0,0.8763215824884507
4,0.0,0.8801250450883732
746,0.0,0.8836904241364233
68,0.0,0.8869400130344847
284,0.0,0.8901374314908149
9,0.0,0.893067767531632
31,0.0,0.895857802834547
18,0.0,0.8985451955847195
11,0.0,0.9011032601958597
66,0.0,0.9034763045213731
495,0.0,0.9057352836921332
2,0.0,0.9079029390714104
5,0.0,0.90995667087922
35,0.0,0.9119263624925502
629,0.0,0.9137483787289234
1,1.0,0.9155910110457489
1,1.0,0.9173690641373454
2,0.0,0.9190094387496194
2,0.0,0.9205527458086098
1,1.0,0.9220441665038108
12,0.0,0.9234723234493076
312,0.0,0.9248874912911669
278,0.0,0.9263078145499566
17,0.0,0.9276227455818848
70,0.0,0.928873201775496
338,0.0,0.9300764268686019
54,0.0,0.931211640576512
116,0.0,0.9323095197692177
301,0.0,0.9333967649857279
758,0.0,0.9344130220322262
85,0.0,0.9353751963848982
145,0.0,0.9362884424999202
3,0.0,0.937215779452723
110,0.0,0.9381213070516896
11,0.0,0.9389986542696355
686,0.0,0.9398558591158555
168,0.0,0.9406691449814126
933,0.0,0.941505117752295
237,0.0,0.9422784810126582
490,0.0,0.943004885295546
44,0.0,0.9437378380664994
135,0.0,0.9444475384272667
4,0.0,0.9451297495771278
2,0.0,0.9458067846808048
1,1.0,0.9464664358375607
3,0.0,0.9471214390816177
739,0.0,0.9477565026062813
257,0.0,0.9483702333044345
964,0.0,0.9489956398879924
56,0.0,0.9495766460255276
965,0.0,0.9501642866959009
695,0.0,0.9507456053723089
109,0.0,0.951300484554076
20,0.0,0.9518453257380096
257,0.0,0.9523775422515038
63,0.0,0.9528814359943316
61,0.0,0.9533840384143564
11,0.0,0.9538941529928356
65,0.0,0.9543905785501944
259,0.0,0.9548801592598039
895,0.0,0.9553271530296923
106,0.0,0.9557838964263545
977,0.0,0.9562427327175796
59,0.0,0.9566652909616178
348,0.0,0.9570935446754056
330,0.0,0.9574971238655248
141,0.0,0.9578931816502918
193,0.0,0.9582753824756607
361,0.0,0.9586558487985327
18,0.0,0.9590468563919347
948,0.0,0.9594281298299845
