N=1000,graph=fb,method=gmla,r=0.1,beta=0.95,modify_type=hide,dj=0.2,reconstruct_type=ml
k,prec,std_err
321,0.4298333333333333,0.01541807814873395
642,0.4503333333333333,0.015505690130607753
1284,0.48725,0.015552872060469389
2567,0.45233333333333337,0.015463498519194152
