N=300,graph=email,method=gmla,r=0.1,beta=0.95,modify_type=hide,dj=0.5,reconstruct_type=ml
k,prec,std_err
681,0.11833333333333333,0.018604960519365915
1363,0.11047619047619046,0.017741457838915304
2726,0.11805555555555557,0.01841220800919587
5451,0.11677777777777777,0.018229919022360784
