N=500,graph=fb,method=gmla,r=0.3,beta=0.95,modify_type=hide,dj=0.4,reconstruct_type=srw
k,prec,std_err
0,0.145,0.015473488866943703
1284,0.2436666666666667,0.018958280205024398
2567,0.2785,0.01974602012105838
5134,0.288,0.020072813347195323
