N=1000,graph=fb,method=gmla,r=0.1,beta=0.95,modify_type=hide,dj=0.6,reconstruct_type=ra
k,prec,prec_err,rank,rank_err,css
0,0.025333333333333333,0.004846939875786867,422.482,11.733786576524368,758.0
963,0.036033333333333334,0.005756374366373844,386.716,11.788970742824631,758.0
1925,0.05183333333333333,0.006835286226960149,367.476,11.756287582469295,758.0
3851,0.06933333333333333,0.007960362263576158,346.311,11.650205043541362,757.0
7702,0.06133333333333334,0.00754362244368753,328.128,11.466307331474237,756.0
