N=300,graph=email,method=pearson,r=0.1,beta=0.95,modify_type=hide,dj=0.6,reconstruct_type=ml
k,prec,std_err
818,0.02666666666666667,0.009317074546885731
1635,0.01,0.005754160919975788
3271,0.01,0.005754160919975788
6541,0.006666666666666667,0.004706155586970109
