N=300,graph=email,method=pearson,r=0.1,beta=0.95,modify_type=hide,dj=0.2,reconstruct_type=ml
k,prec,std_err
273,0.30666666666666664,0.026561945996146297
545,0.17333333333333334,0.02189125517507154
1090,0.023333333333333334,0.008730235947285765
2180,0.013333333333333334,0.0066331375354149675
