N=1000,graph=cal,method=lptva,r=0.1,beta=0.75,modify_type=hide,dj=0.2,reconstruct_type=ra
k,prec,prec_err,rank,rank_err,css
0,0.48216666666666663,0.015445368902413522,39.633,3.841646073697518,8.0
310,0.3996666666666666,0.015189453488360039,48.113,4.190517709027092,17.0
620,0.37266666666666665,0.015002227988615563,52.376,4.244366297725643,23.0
1241,0.3215,0.014460181425101373,64.317,4.712667795288433,36.25
2482,0.232,0.013128150987414348,82.988,5.267574127925795,69.25
