N=1000,graph=fb,method=gmla,r=0.1,beta=0.5,modify_type=hide,dj=0.6,reconstruct_type=srw
k,prec,prec_err,rank,rank_err,css
0,0.0095,0.0030280222784713636,462.127,11.41412375489648,759.0
963,0.0135,0.003616743124805913,435.604,11.509012753427575,759.0
1925,0.02003333333333333,0.004185366645901801,405.682,11.4964871196419,758.0
3851,0.02053333333333333,0.004387338837542497,384.932,11.405606833625436,758.0
7702,0.019533333333333333,0.004217504872237536,350.019,11.226257145125818,756.0
