N=100,graph=fb,method=pearson,r=0.3,beta=0.95,modify_type=hide,dj=0.4,reconstruct_type=ra
k,prec,std_err
0,0.735,0.042908759200909266
1284,0.72,0.04456297326097739
2567,0.65,0.04740753893079398
5134,0.605,0.048354227458737395
