N=1000,graph=ba,method=pearson,r=0.1,beta=0.95,modify_type=hide,dj=0.2,reconstruct_type=ra
k,prec,prec_err,rank,rank_err,css
0,0.7845,0.01296062219678236,11.109,1.8857558681319788,1.0
200,0.7395,0.013786944180268153,12.098,2.0786368434931406,2.0
399,0.68375,0.014629164362667809,12.981,1.9478410416981469,2.0
798,0.59525,0.015442746385145225,16.312,2.0265709081218066,4.0
1596,0.449,0.0156570796812223,21.616,2.2323915687253697,9.0
