N=200,graph=ba,method=pearson,r=0.2,beta=0.5,graph_args=Dict(:n0 => 4, :k => 4, :V => 1000),modify_type=add,dj=0.2,reconstruct_type=cn,hide_thresh=101,add_thresh=1601
rank,precision,dj
1,1.0,0.3776911076443058
2,0.0,0.49119673386067875
54,0.0,0.5690046471414676
6,0.0,0.6262645185462721
15,0.0,0.6706843886733262
19,0.0,0.7049992604644284
55,0.0,0.7329138496552647
39,0.0,0.7560229913171089
207,0.0,0.775405588102749
106,0.0,0.7916971279373368
397,0.0,0.8057543449685993
454,0.0,0.8181113492316812
73,0.0,0.8290781357093899
485,0.0,0.838821770576589
570,0.0,0.8471908391099536
21,0.0,0.8549454545454546
3,0.0,0.8619889923500295
372,0.0,0.868293327170073
175,0.0,0.8740686955423664
25,0.0,0.879116551034629
4,0.0,0.8839137645107794
9,0.0,0.8883353856487183
9,0.0,0.8923454658284542
126,0.0,0.8961684626997761
79,0.0,0.899715916232999
137,0.0,0.9030949373238752
84,0.0,0.9061860760386542
30,0.0,0.9091592446641307
9,0.0,0.9119321944113362
3,0.0,0.9145024427873489
438,0.0,0.916925255638628
437,0.0,0.9192127801737229
426,0.0,0.9213700141888697
102,0.0,0.9233797407585214
285,0.0,0.9252912312244821
383,0.0,0.9271192942079018
46,0.0,0.9288682037839476
110,0.0,0.9305507206015456
50,0.0,0.9321255422301608
30,0.0,0.9336084395487371
406,0.0,0.9350258105489423
180,0.0,0.9363910277870773
612,0.0,0.9376962124170246
218,0.0,0.9389768295480615
910,0.0,0.9401904190718945
83,0.0,0.9413296072951904
709,0.0,0.9424237175601167
351,0.0,0.9434652006347767
354,0.0,0.9445001113337786
28,0.0,0.945486846600615
938,0.0,0.94640770439618
355,0.0,0.9472745056571852
717,0.0,0.9481517105126339
594,0.0,0.9489940782994616
248,0.0,0.9497784714530259
64,0.0,0.9505331019092487
181,0.0,0.9512743170466619
29,0.0,0.9520119368502118
172,0.0,0.952702142035823
315,0.0,0.9533698738999848
562,0.0,0.9540089446263083
525,0.0,0.9546549960213709
339,0.0,0.9552722461428059
765,0.0,0.9558603905083246
31,0.0,0.9564329624493628
119,0.0,0.9569806682551834
74,0.0,0.957495765555591
252,0.0,0.9580175970362886
124,0.0,0.958526926315133
152,0.0,0.9590294392475381
124,0.0,0.9595161012046726
314,0.0,0.9599811439976731
558,0.0,0.9604441360166551
187,0.0,0.960887938895371
264,0.0,0.9613244673632786
434,0.0,0.9617570663165058
424,0.0,0.9621877814114413
200,0.0,0.9625846511715159
969,0.0,0.9629725867220995
654,0.0,0.9633887659433797
369,0.0,0.9637689715619578
892,0.0,0.9641570297688044
73,0.0,0.9645169322709163
953,0.0,0.9648783064125699
285,0.0,0.9652350490666016
97,0.0,0.9655743788458053
468,0.0,0.9659067605441247
102,0.0,0.9662347993128485
39,0.0,0.9665515391321843
380,0.0,0.9668734481011817
843,0.0,0.9671740024681201
365,0.0,0.9674710582096853
326,0.0,0.9677737294091985
152,0.0,0.9680506065580334
662,0.0,0.9683325793471274
979,0.0,0.968608100982915
556,0.0,0.968878972046467
619,0.0,0.9691446335635242
942,0.0,0.9694037175633397
384,0.0,0.9696568716919146
352,0.0,0.9699106900401291
155,0.0,0.9701587444080375
265,0.0,0.9703952739309198
25,0.0,0.9706388803037662
278,0.0,0.9708855493354548
7,0.0,0.9711183496199782
716,0.0,0.9713351772692984
378,0.0,0.9715711078644479
4,0.0,0.9717883632301263
290,0.0,0.9720108924510822
843,0.0,0.9722181605497879
272,0.0,0.9724306620786867
151,0.0,0.9726423960541389
672,0.0,0.9728290477228154
144,0.0,0.9730153792049343
34,0.0,0.9732056516600408
410,0.0,0.9734106744007734
87,0.0,0.9735929475300471
23,0.0,0.9737717637157435
69,0.0,0.9739498981244449
9,0.0,0.9741211570891166
177,0.0,0.9742875923133434
135,0.0,0.9744550321473399
42,0.0,0.9746231635184125
14,0.0,0.9747968712485942
429,0.0,0.9749590392908932
699,0.0,0.9751163399997504
25,0.0,0.9752724432487385
416,0.0,0.9754281138351608
57,0.0,0.9755746686664014
963,0.0,0.9757139726827843
71,0.0,0.9758528658835491
303,0.0,0.9760018765449919
876,0.0,0.9761346508122593
42,0.0,0.9762755602594824
156,0.0,0.9764192501226933
831,0.0,0.9765517079221016
10,0.0,0.9766903581782475
19,0.0,0.9768170171228698
244,0.0,0.9769483258786681
310,0.0,0.9770834051451748
612,0.0,0.9772042986179749
618,0.0,0.977334712152549
217,0.0,0.9774557165861514
653,0.0,0.9775877769907922
133,0.0,0.9777058853110281
1,1.0,0.9778158324900755
16,0.0,0.9779387772032188
62,0.0,0.978045559590624
112,0.0,0.9781574524691933
741,0.0,0.9782622907949791
316,0.0,0.9783609651334949
607,0.0,0.9784615384615385
86,0.0,0.9785633696878526
673,0.0,0.9786634439019695
245,0.0,0.9787603270590239
308,0.0,0.9788539811752734
361,0.0,0.9789489234405584
891,0.0,0.9790476390522601
156,0.0,0.979144555573564
266,0.0,0.9792430745220445
227,0.0,0.9793463740952065
102,0.0,0.9794387129355746
3,0.0,0.9795348646263111
83,0.0,0.9796262254901961
29,0.0,0.9797108671443172
137,0.0,0.979794910748196
764,0.0,0.9798830291418776
971,0.0,0.9799632408328061
660,0.0,0.9800509974501275
227,0.0,0.9801392097506572
491,0.0,0.9802243225963135
360,0.0,0.9803049523912947
53,0.0,0.9803908074228831
291,0.0,0.9804734538832813
602,0.0,0.9805545131561634
293,0.0,0.9806365803103778
218,0.0,0.9807142960718066
310,0.0,0.9808001540609503
114,0.0,0.9808856155751805
302,0.0,0.9809596525971702
413,0.0,0.9810336629897299
196,0.0,0.9811102745142608
913,0.0,0.9811847610242961
819,0.0,0.9812592470820319
518,0.0,0.9813455700406487
914,0.0,0.9814200676311401
128,0.0,0.9814898168470972
50,0.0,0.9815594511279238
39,0.0,0.981627381188096
295,0.0,0.9816940567621879
119,0.0,0.9817618200688562
98,0.0,0.9818296909225872
155,0.0,0.9819030595579429
312,0.0,0.9819683021732941
129,0.0,0.9820312359267198
18,0.0,0.9820990230527247
28,0.0,0.9821609006286158
882,0.0,0.9822289559288802
122,0.0,0.9822883929047036
