N=1000,graph=fb,method=gmla,r=0.1,beta=0.95,modify_type=hide,dj=0.1,reconstruct_type=ml
k,prec,std_err
160,0.6496666666666666,0.014743568674568108
321,0.6516666666666666,0.014706088767058433
642,0.6606666666666666,0.014627225762641707
1284,0.6245,0.014976895229788359
