N=200,graph=ba,method=pearson,r=0.2,beta=0.5,graph_args=Dict(:n0 => 4, :k => 4, :V => 1000),modify_type=add,dj=0.2,reconstruct_type=cn,hide_thresh=1401,add_thresh=1
rank,precision,dj
7,0.0,0.0
1,1.0,0.0
17,0.0,0.0
1,1.0,0.0
1,1.0,0.0
27,0.0,0.0
19,0.0,0.0
1,1.0,0.0
25,0.0,0.0
1,1.0,0.0
1,1.0,0.0
34,0.0,0.0
1,1.0,0.0
9,0.0,0.0
6,0.0,0.0
1,1.0,0.0
1,1.0,0.0
1,1.0,0.0
1,1.0,0.0
4,0.0,0.0
71,0.0,0.0
1,1.0,0.0
17,0.0,0.0
91,0.0,0.0
1,1.0,0.0
7,0.0,0.0
1,1.0,0.0
2,0.0,0.0
1,1.0,0.0
1,1.0,0.0
1,1.0,0.0
1,1.0,0.0
1,1.0,0.0
3,0.0,0.0
1,1.0,0.0
2,0.0,0.0
1,1.0,0.0
7,0.0,0.0
3,0.0,0.0
2,0.0,0.0
2,0.0,0.0
1,1.0,0.0
4,0.0,0.0
1,1.0,0.0
2,0.0,0.0
1,1.0,0.0
6,0.0,0.0
1,1.0,0.0
1,1.0,0.0
1,1.0,0.0
1,1.0,0.0
2,0.0,0.0
30,0.0,0.0
2,0.0,0.0
1,1.0,0.0
49,0.0,0.0
1,1.0,0.0
4,0.0,0.0
1,1.0,0.0
6,0.0,0.0
1,1.0,0.0
10,0.0,0.0
1,1.0,0.0
1,1.0,0.0
2,0.0,0.0
1,1.0,0.0
4,0.0,0.0
2,0.0,0.0
1,1.0,0.0
1,1.0,0.0
2,0.0,0.0
6,0.0,0.0
2,0.0,0.0
6,0.0,0.0
1,1.0,0.0
1,1.0,0.0
2,0.0,0.0
1,1.0,0.0
2,0.0,0.0
1,1.0,0.0
1,1.0,0.0
1,1.0,0.0
1,1.0,0.0
1,1.0,0.0
1,1.0,0.0
1,1.0,0.0
1,1.0,0.0
1,1.0,0.0
1,1.0,0.0
1,1.0,0.0
1,1.0,0.0
2,0.0,0.0
1,1.0,0.0
6,0.0,0.0
7,0.0,0.0
1,1.0,0.0
3,0.0,0.0
2,0.0,0.0
1,1.0,0.0
3,0.0,0.0
9,0.0,0.0
3,0.0,0.0
1,1.0,0.0
1,1.0,0.0
2,0.0,0.0
1,1.0,0.0
1,1.0,0.0
5,0.0,0.0
1,1.0,0.0
1,1.0,0.0
12,0.0,0.0
2,0.0,0.0
1,1.0,0.0
1,1.0,0.0
1,1.0,0.0
1,1.0,0.0
2,0.0,0.0
1,1.0,0.0
1,1.0,0.0
1,1.0,0.0
1,1.0,0.0
1,1.0,0.0
2,0.0,0.0
1,1.0,0.0
1,1.0,0.0
1,1.0,0.0
35,0.0,0.0
24,0.0,0.0
3,0.0,0.0
2,0.0,0.0
1,1.0,0.0
1,1.0,0.0
1,1.0,0.0
1,1.0,0.0
2,0.0,0.0
1,1.0,0.0
1,1.0,0.0
2,0.0,0.0
36,0.0,0.0
1,1.0,0.0
1,1.0,0.0
58,0.0,0.0
1,1.0,0.0
7,0.0,0.0
1,1.0,0.0
1,1.0,0.0
129,0.0,0.0
1,1.0,0.0
2,0.0,0.0
4,0.0,0.0
66,0.0,0.0
13,0.0,0.0
2,0.0,0.0
9,0.0,0.0
1,1.0,0.0
1,1.0,0.0
7,0.0,0.0
2,0.0,0.0
1,1.0,0.0
1,1.0,0.0
1,1.0,0.0
1,1.0,0.0
307,0.0,0.0
1,1.0,0.0
4,0.0,0.0
1,1.0,0.0
2,0.0,0.0
1,1.0,0.0
1,1.0,0.0
70,0.0,0.0
1,1.0,0.0
1,1.0,0.0
3,0.0,0.0
3,0.0,0.0
1,1.0,0.0
52,0.0,0.0
1,1.0,0.0
360,0.0,0.0
3,0.0,0.0
39,0.0,0.0
14,0.0,0.0
2,0.0,0.0
3,0.0,0.0
1,1.0,0.0
3,0.0,0.0
1,1.0,0.0
1,1.0,0.0
1,1.0,0.0
1,1.0,0.0
35,0.0,0.0
3,0.0,0.0
1,1.0,0.0
2,0.0,0.0
2,0.0,0.0
1,1.0,0.0
1,1.0,0.0
1,1.0,0.0
4,0.0,0.0
1,1.0,0.0
1,1.0,0.0
