N=10,graph=fb,method=gmla,r=0.3,beta=0.95,modify_type=hide,dj=0.3,reconstruct_type=rwr
k,prec,std_err
0,0.5,0.16666666666666666
240,0.5,0.16666666666666666
480,0.5,0.16666666666666666
