N=500,graph=fb,method=gmla,r=0.3,beta=0.95,modify_type=hide,dj=0.2,reconstruct_type=srw
k,prec,std_err
0,0.4401666666666667,0.021935436679496396
642,0.5546666666666668,0.021911056821712432
1284,0.5856666666666668,0.021734265853253828
2567,0.5786666666666668,0.021671953519720927
