N=1000,graph=fb,method=pearson,r=0.1,beta=0.95,modify_type=hide,dj=0.6,reconstruct_type=ml
k,prec,std_err
963,0.23386666666666667,0.013176388794586722
1925,0.2009166666666667,0.012552879751987012
3851,0.18383333333333332,0.012215385065521495
7702,0.123,0.010367182764786124
