N=1000,graph=fb,method=pearson,r=0.1,beta=0.75,modify_type=hide,dj=0.5,reconstruct_type=srw
k,prec,prec_err,rank,rank_err,css
0,0.25233333333333335,0.013513756754567612,48.672,4.147598701778053,22.0
802,0.27120000000000005,0.013802695669363813,50.635,4.248617012807993,23.0
1604,0.23184285714285716,0.013098251611712117,54.165,4.244428695354648,29.0
3209,0.18836666666666668,0.01215227958080793,58.83,4.214728346528994,37.0
6418,0.1365,0.010711324963910035,69.945,4.426104650522554,56.25
