N=50,graph=ba,method=pearson,r=0.2,beta=0.5,graph_args=Dict(:n0 => 4, :k => 4, :V => 1000),modify_type=add,dj=0.2,reconstruct_type=cn,hide_thresh=1,add_thresh=1201
rank,precision,dj
1,1.0,0.3414754910051163
2,0.0,0.4389763779527559
1,1.0,0.5117474302496329
1,1.0,0.567479674796748
5,0.0,0.612282577009037
745,0.0,0.6486129458388374
745,0.0,0.6784591828511564
400,0.0,0.7039620121679775
67,0.0,0.7257731958762886
640,0.0,0.7442963342732632
267,0.0,0.7602019352124527
29,0.0,0.77471627801931
493,0.0,0.7871091665777399
37,0.0,0.7985255503938599
46,0.0,0.8086422713538919
497,0.0,0.8177416407820208
410,0.0,0.8261513659535532
213,0.0,0.833791552111972
90,0.0,0.8407312789398051
613,0.0,0.8471908391099536
88,0.0,0.8530981922609624
407,0.0,0.8584909007059491
416,0.0,0.8635337574389493
52,0.0,0.8681993855911208
558,0.0,0.8726297644129477
2,0.0,0.8766881972988844
9,0.0,0.8804530201342282
19,0.0,0.8839947666812037
1,1.0,0.8872817673314877
2,0.0,0.8903966597077244
2,0.0,0.893309802663244
11,0.0,0.8961262105592003
52,0.0,0.8987412445437012
22,0.0,0.9011911542557143
2,0.0,0.9035882566147155
9,0.0,0.9058718063648588
7,0.0,0.9080856945404285
4,0.0,0.9101533472944674
7,0.0,0.9121203444706297
31,0.0,0.9139937920331092
759,0.0,0.9158050221565731
470,0.0,0.9175551698487479
980,0.0,0.919180052259515
659,0.0,0.9207484209271839
246,0.0,0.9222495030983281
729,0.0,0.923704992638201
383,0.0,0.9250999605789266
839,0.0,0.9264895537786949
571,0.0,0.9277880334455424
847,0.0,0.9290313400448224
