N=1000,graph=fb,method=lptva,r=0.1,beta=0.5,modify_type=hide,dj=0.1,reconstruct_type=srw
k,prec,prec_err,rank,rank_err,css
0,0.0845,0.008785609650840229,81.888,3.8362928197152253,98.25
160,0.0805,0.008593229520593151,83.67,3.9077558336794347,104.25
321,0.088,0.008935090141449938,85.148,3.993566660351455,104.5
642,0.085,0.008766518798921947,86.949,4.086918558315336,105.25
1284,0.0795,0.00848538459657261,91.145,4.165823335075439,119.0
