N=1000,graph=cal,method=pearson,r=0.1,beta=0.5,modify_type=hide,dj=0.2,reconstruct_type=ra
k,prec,prec_err,rank,rank_err,css
0,0.23541666666666666,0.013220760332959642,59.281,4.400585778529286,39.0
310,0.23075,0.013162073456628244,64.726,4.296099090034049,54.25
620,0.198,0.012447929584912943,70.453,4.43484019989431,61.0
1241,0.18475,0.012137844321162005,73.603,4.456616746347371,69.5
2482,0.1449166666666667,0.01106373753451686,88.047,4.873714177183647,99.0
