N=1000,graph=fb,method=lptva,r=0.1,beta=0.95,modify_type=hide,dj=0.2,reconstruct_type=ra
k,prec,prec_err,rank,rank_err,css
0,0.8258666666666666,0.01141103337975597,6.643,1.4488570453076925,1.0
321,0.8113666666666666,0.011819943549355665,6.801,1.4527745705899984,1.0
642,0.78695,0.012472011943357364,7.023,1.4386278605397307,1.0
1284,0.7127833333333333,0.013922908396292235,8.039,1.5235631669621457,2.0
2567,0.5248333333333333,0.015561273616574675,12.301,1.6494068454877775,4.0
