N=1000,graph=ba,method=pearson,r=0.1,beta=0.95,modify_type=hide,dj=0.4,reconstruct_type=ra
k,prec,prec_err,rank,rank_err,css
0,0.36225,0.015101837735951312,65.73,5.009767346780573,30.0
399,0.30383333333333334,0.014448362254543084,73.78,5.2792069125604115,44.25
798,0.2635,0.013820591838223095,78.269,5.234741938449512,57.25
1596,0.1963333333333333,0.012418476230408407,92.533,5.573682162075969,87.0
3192,0.15383333333333335,0.011328051086046299,97.061,5.521921123295035,101.25
