N=1000,graph=fb,method=pearson,r=0.1,beta=0.95,modify_type=hide,dj=0.1,reconstruct_type=ml
k,prec,std_err
160,0.90825,0.008359484742005246
321,0.90975,0.0082022180260716
642,0.8985833333333334,0.008737254170720748
1284,0.8713333333333333,0.009852397495182063
