N=500,graph=email,method=pearson,r=0.3,beta=0.95,modify_type=hide,dj=0.3,reconstruct_type=srw
k,prec,std_err
0,0.669,0.020087766677096792
818,0.6307333333333334,0.02052825610219227
1635,0.5673333333333332,0.020933172926981592
3271,0.44466666666666665,0.02113561727331229
