N=1000,graph=fb,method=gmla,r=0.1,beta=0.95,modify_type=hide,dj=0.5,reconstruct_type=ml
k,prec,std_err
802,0.091,0.009016667915604987
1604,0.1085,0.0096732270376189
3209,0.13578333333333334,0.010648468781350088
6418,0.1267,0.010480789901384197
