N=500,graph=fb,method=gmla,r=0.3,beta=0.95,modify_type=hide,dj=0.2,reconstruct_type=ra
k,prec,std_err
0,0.429,0.021814438784414275
642,0.508,0.021973567651856204
1284,0.516,0.02187338313520703
2567,0.5231666666666668,0.021822928369663798
