N=1000,graph=email,method=pearson,r=0.1,beta=0.95,modify_type=hide,dj=0.1,reconstruct_type=ra
k,prec,prec_err,rank,rank_err,css
0,0.7749166666666667,0.011660468049192426,15.938,3.4485670605007486,1.0
136,0.77875,0.011606204151579515,15.82,3.4605625399771487,1.0
273,0.74525,0.012297676081425719,15.565,3.334158122432917,2.0
545,0.7310833333333333,0.012465465307212783,15.625,3.318726309794063,2.0
1090,0.6855,0.013296925392419036,15.528,3.1980341834693755,2.0
