N=1000,graph=cal,method=lptva,r=0.1,beta=0.95,modify_type=hide,dj=0.5,reconstruct_type=ra
k,prec,prec_err,rank,rank_err,css
0,0.18525,0.012002318935376332,78.764,4.775943041529697,79.25
776,0.13433333333333333,0.010551951336617491,103.225,5.349355286104764,117.25
1551,0.10391666666666666,0.009429119271420802,117.089,5.654856185393001,146.0
3102,0.07775,0.008226082863222687,125.189,5.571477599492046,171.0
6205,0.04966666666666667,0.006767661759436164,142.374,5.919342255414595,207.0
