N=500,graph=email,method=pearson,r=0.3,beta=0.95,modify_type=hide,dj=0.1,reconstruct_type=srw
k,prec,std_err
0,0.8285,0.015123368205034998
273,0.8153333333333332,0.01547031548878837
545,0.7943333333333333,0.01641636360428143
1090,0.7646666666666666,0.01739596105837534
