N=1000,graph=ba,method=lptva,r=0.1,beta=0.95,modify_type=hide,dj=0.5,reconstruct_type=srw
k,prec,prec_err,rank,rank_err,css
0,0.104,0.009492493917517544,119.404,5.757924146293911,147.0
499,0.10208333333333333,0.009438839751925505,138.486,6.321308151066576,184.5
998,0.1,0.009349906635224794,144.877,6.4855596794228445,207.5
1995,0.07516666666666666,0.008147918938445069,148.415,6.509510004254968,204.25
3990,0.059,0.007421190879776241,143.569,6.416147300770548,194.0
