N=1000,graph=fb,method=lptva,r=0.1,beta=0.95,modify_type=hide,dj=0.5,reconstruct_type=srw
k,prec,prec_err,rank,rank_err,css
0,0.2337,0.013121730951230861,34.399,2.9549886221027584,21.0
802,0.27253333333333335,0.013816690182321557,40.468,3.262597664364933,23.0
1604,0.2620333333333333,0.013684306226607558,46.458,3.5303707671792424,25.0
3209,0.17816666666666667,0.011931941683709934,55.102,3.7317778285639887,44.0
6418,0.10628333333333333,0.009552943153267284,65.546,3.841920904995344,64.25
