N=1000,graph=ba,method=lptva,r=0.1,beta=0.5,modify_type=hide,dj=0.3,reconstruct_type=ra
k,prec,prec_err,rank,rank_err,css
0,0.032,0.005568393575081328,210.632,7.542759428471506,348.5
299,0.029,0.005309160685756948,222.321,7.692567552810607,368.0
598,0.029,0.005261814011031434,225.358,7.770640558582716,347.75
1197,0.0265,0.00500727698682855,231.119,8.007844804778461,383.25
2394,0.0395,0.006101391396802614,227.525,8.137300352821692,390.25
