N=1000,graph=email,method=pearson,r=0.1,beta=0.5,modify_type=hide,dj=0.5,reconstruct_type=srw
k,prec,prec_err,rank,rank_err,css
0,0.0855,0.008534982675002686,150.062,8.294958015836157,140.25
681,0.08791666666666666,0.008600155693691453,151.425,8.30256001952879,137.25
1363,0.06716666666666665,0.0076497961078451455,158.716,8.354173301743002,161.0
2726,0.054,0.006843914998437599,159.752,8.293385239739845,171.5
5451,0.04425,0.0064144822926782705,168.115,8.359420894577129,180.0
