N=1000,graph=fb,method=pearson,r=0.1,beta=0.95,modify_type=hide,dj=0.3,reconstruct_type=ml
k,prec,std_err
481,0.7029500000000001,0.014074037896402587
963,0.6870833333333334,0.01427028266560425
1925,0.6483333333333333,0.014767881111884571
3851,0.5076999999999999,0.015552163901664817
