N=10,graph=fb,method=pearson,r=0.3,beta=0.95,graph_args=Dict{Any, Any}(),modify_type=hide,dj=0.25,reconstruct_type=srw
k,avg_precision,avg_dj
0,0.3
100,0.2
200,0.25
300,0.3
400,0.25
500,0.4
600,0.15
700,0.25
800,0.25
900,0.25
1000,0.2
1100,0.25
1200,0.25
1300,0.2
1400,0.15
1500,0.2
1600,0.3
1700,0.15
1800,0.25
1900,0.3
2000,0.3
