N=500,graph=email,method=pearson,r=0.3,beta=0.95,modify_type=hide,dj=0.2,reconstruct_type=srw
k,prec,std_err
0,0.7513333333333333,0.017814414764832823
545,0.7035,0.01882287885003441
1090,0.6886666666666668,0.01920482246644031
2180,0.6148333333333333,0.020188627029162853
