N=300,graph=email,method=gmla,r=0.1,beta=0.95,modify_type=hide,dj=0.6,reconstruct_type=ml
k,prec,std_err
818,0.07666666666666666,0.015386751988387173
1635,0.10222222222222221,0.017216377378148937
3271,0.08555555555555557,0.015997788257057128
6541,0.08844444444444444,0.01607513891854969
