N=1000,graph=fb,method=lptva,r=0.1,beta=0.95,modify_type=hide,dj=0.6,reconstruct_type=srw
k,prec,prec_err,rank,rank_err,css
0,0.092,0.008941436272543093,73.223,4.316221152354921,66.25
963,0.12911666666666669,0.01025415258054732,75.541,4.488850866435763,72.0
1925,0.1227,0.010124420010411162,78.092,4.624892124489301,75.0
3851,0.11783333333333333,0.010103390280585446,85.056,4.601414116972724,103.0
7702,0.08425,0.008691373739373854,87.916,4.6162771752743526,99.0
