N=128,graph=email,method=pearson,r=0.05,beta=0.2
rank,precision
45,0.0
466,0.0
20,0.0
8,0.0
1,1.0
24,0.0
3,0.0
85,0.0
46,0.0
30,0.0
226,0.0
9,0.0
603,0.0
301,0.0
11,0.0
1,1.0
357,0.0
472,0.0
399,0.0
365,0.0
71,0.0
15,0.0
46,0.0
14,0.0
160,0.0
127,0.0
320,0.0
88,0.0
787,0.0
4,0.0
14,0.0
976,0.0
606,0.0
124,0.0
21,0.0
1,1.0
585,0.0
21,0.0
71,0.0
115,0.0
218,0.0
137,0.0
158,0.0
465,0.0
174,0.0
226,0.0
13,0.0
658,0.0
1099,0.0
167,0.0
47,0.0
137,0.0
38,0.0
264,0.0
54,0.0
161,0.0
257,0.0
42,0.0
316,0.0
224,0.0
134,0.0
29,0.0
29,0.0
4,0.0
1054,0.0
4,0.0
147,0.0
41,0.0
11,0.0
190,0.0
39,0.0
23,0.0
2,0.0
208,0.0
300,0.0
8,0.0
374,0.0
16,0.0
15,0.0
1,1.0
370,0.0
157,0.0
179,0.0
100,0.0
99,0.0
6,0.0
862,0.0
232,0.0
329,0.0
1,1.0
53,0.0
15,0.0
5,0.0
195,0.0
774,0.0
27,0.0
408,0.0
145,0.0
64,0.0
416,0.0
73,0.0
360,0.0
54,0.0
95,0.0
53,0.0
415,0.0
941,0.0
68,0.0
195,0.0
386,0.0
1,1.0
39,0.0
148,0.0
9,0.0
538,0.0
13,0.0
66,0.0
51,0.0
154,0.0
77,0.0
11,0.0
270,0.0
204,0.0
268,0.0
136,0.0
61,0.0
27,0.0
30,0.0
