N=1000,modify=hide,graph=email,dj=0.3,method=pearson,r=0.1,beta=0.95
rank,precision,dist
36,0.0,2
1,1.0,0
1,1.0,0
2,0.0,1
1,1.0,0
197,0.0,4
1,0.5,0
1,1.0,0
1,1.0,0
262,0.0,4
1,1.0,0
1,0.5,0
1,1.0,0
1,1.0,0
1,1.0,0
3,0.0,2
1,1.0,0
1,1.0,0
1,1.0,0
4,0.0,1
1,1.0,0
73,0.0,3
5,0.0,2
980,0.0,4
1079,0.0,-1
4,0.0,2
1,0.5,0
1,1.0,0
1,1.0,0
1,1.0,0
1,1.0,0
1,1.0,0
639,0.0,4
1,1.0,0
1,1.0,0
1,1.0,0
16,0.0,3
1,1.0,0
1,0.5,0
2,0.0,1
1,1.0,0
1,0.5,0
2,0.5,1
2,0.0,1
2,0.0,1
1,1.0,0
1,1.0,0
766,0.0,4
1,1.0,0
2,0.0,1
6,0.0,1
1,0.5,0
1,1.0,0
10,0.0,2
1,1.0,0
6,0.0,4
1,1.0,0
1,1.0,0
1,1.0,0
1,1.0,0
56,0.0,4
1,1.0,0
1,1.0,0
14,0.0,2
3,0.0,2
1,1.0,0
1,1.0,0
2,0.5,1
1,1.0,0
3,0.25,2
1,1.0,0
2,0.5,1
1,1.0,0
1,1.0,0
1,1.0,0
1,1.0,0
1,1.0,0
24,0.0,2
4,0.0,2
1068,0.0,-1
44,0.0,3
1,0.5,0
3,0.0,1
1,1.0,0
3,0.0,1
35,0.0,4
9,0.0,2
1,1.0,0
456,0.0,5
768,0.0,4
2,0.0,2
1,1.0,0
294,0.0,3
1,1.0,0
4,0.0,3
3,0.0,2
3,0.0,2
24,0.0,1
1,1.0,0
1,1.0,0
1,1.0,0
1,1.0,0
1,1.0,0
1,1.0,0
1,1.0,0
15,0.0,4
1074,0.0,-1
1,1.0,0
16,0.0,2
1,1.0,0
1,1.0,0
2,0.0,2
1,1.0,0
2,0.25,1
1,1.0,0
1,1.0,0
1,1.0,0
1,1.0,0
1,1.0,0
1,1.0,0
2,0.0,1
4,0.0,2
1,1.0,0
1,1.0,0
2,0.5,1
1,0.3333333333333333,0
1,1.0,0
319,0.0,5
1,1.0,0
4,0.0,2
1,1.0,0
5,0.0,2
16,0.0,1
3,0.0,1
1,1.0,0
1,1.0,0
4,0.0,2
1,1.0,0
1,1.0,0
1,1.0,0
1,1.0,0
3,0.0,2
1,1.0,0
2,0.0,2
1,1.0,0
31,0.0,4
1,1.0,0
1,0.3333333333333333,0
1,0.5,0
3,0.0,1
1,1.0,0
22,0.0,4
1,1.0,0
1,0.3333333333333333,0
4,0.0,1
1,1.0,0
142,0.0,5
2,0.5,1
4,0.0,1
1,1.0,0
1,0.5,0
1,0.5,0
11,0.0,3
13,0.0,2
1,1.0,0
13,0.0,1
1,1.0,0
2,0.0,3
1,1.0,0
2,0.0,2
1,1.0,0
3,0.0,1
2,0.0,1
8,0.0,2
2,0.0,2
2,0.0,1
1,1.0,0
1,1.0,0
3,0.0,1
1,1.0,0
2,0.0,1
751,0.0,4
4,0.0,2
3,0.0,1
1,1.0,0
1,1.0,0
1,1.0,0
4,0.0,2
1,1.0,0
1,1.0,0
6,0.0,2
4,0.0,2
18,0.0,2
1,1.0,0
2,0.5,1
1,1.0,0
2,0.0,1
21,0.0,1
1,1.0,0
1,1.0,0
1,1.0,0
1,1.0,0
3,0.0,1
2,0.0,1
3,0.0,2
2,0.0,3
1,1.0,0
1,1.0,0
39,0.0,3
1,0.5,0
3,0.3333333333333333,2
2,0.0,2
1,1.0,0
2,0.0,1
1,1.0,0
2,0.5,1
3,0.3333333333333333,1
2,0.0,1
1,1.0,0
1,1.0,0
5,0.0,2
1,1.0,0
1,1.0,0
1,1.0,0
1,1.0,0
1,1.0,0
49,0.0,3
3,0.0,2
2,0.5,1
1,0.3333333333333333,0
1,1.0,0
1,1.0,0
30,0.0,2
1,1.0,0
4,0.0,2
2,0.0,3
1,1.0,0
1,1.0,0
14,0.0,3
2,0.0,1
1,1.0,0
2,0.0,2
1,1.0,0
1,1.0,0
1,1.0,0
1,1.0,0
1,1.0,0
1,1.0,0
1,1.0,0
2,0.3333333333333333,1
960,0.0,5
1,1.0,0
2,0.0,1
4,0.0,2
1,1.0,0
1,1.0,0
1,1.0,0
33,0.0,3
821,0.0,4
1,1.0,0
1,1.0,0
3,0.0,1
1,1.0,0
1,1.0,0
1,1.0,0
2,0.0,4
1,1.0,0
3,0.3333333333333333,2
1,1.0,0
2,0.0,3
1,0.5,0
1,1.0,0
1,1.0,0
1,1.0,0
1,1.0,0
17,0.0,4
1,1.0,0
1,1.0,0
14,0.0,3
1,1.0,0
1,1.0,0
27,0.0,4
1,1.0,0
2,0.0,1
4,0.0,1
2,0.0,2
57,0.0,4
1,1.0,0
1,1.0,0
1,1.0,0
1,1.0,0
8,0.0,1
1,1.0,0
1,1.0,0
3,0.0,1
3,0.0,1
1,1.0,0
4,0.25,2
1,1.0,0
1,1.0,0
1,1.0,0
1,1.0,0
1088,0.0,-1
1,1.0,0
2,0.5,1
3,0.3333333333333333,1
1,1.0,0
2,0.5,1
2,0.0,1
1,1.0,0
2,0.5,1
1,1.0,0
6,0.0,5
5,0.0,1
3,0.0,1
4,0.25,1
1,1.0,0
1,1.0,0
2,0.0,1
1,1.0,0
1,1.0,0
1,1.0,0
1,1.0,0
1,1.0,0
1,1.0,0
1,1.0,0
2,0.0,2
2,0.0,1
39,0.0,2
1,1.0,0
2,0.0,1
6,0.0,2
5,0.0,2
1,1.0,0
1,1.0,0
1,1.0,0
273,0.0,6
20,0.0,3
1,1.0,0
1053,0.0,-1
1,1.0,0
2,0.0,1
2,0.0,2
1,1.0,0
117,0.0,2
1,1.0,0
1,1.0,0
1,1.0,0
201,0.0,4
1,1.0,0
1,0.5,0
1056,0.0,-1
173,0.0,4
1,1.0,0
1,1.0,0
167,0.0,4
367,0.0,4
1,1.0,0
1,1.0,0
1,1.0,0
1,1.0,0
2,0.5,1
2,0.0,1
3,0.0,1
1,1.0,0
1,1.0,0
4,0.0,3
1056,0.0,-1
1,1.0,0
1,0.5,0
3,0.0,2
2,0.0,2
1,1.0,0
1,1.0,0
386,0.0,6
1,1.0,0
66,0.0,2
1,1.0,0
1,1.0,0
17,0.0,5
3,0.3333333333333333,1
2,0.5,1
1,1.0,0
2,0.0,1
1,1.0,0
1,0.5,0
1,1.0,0
1,1.0,0
1,0.3333333333333333,0
1,1.0,0
1,1.0,0
6,0.0,4
3,0.0,2
23,0.0,2
1,1.0,0
1,1.0,0
3,0.0,3
3,0.0,1
1,0.25,0
2,0.0,1
927,0.0,4
2,0.5,2
1,0.5,0
1,1.0,0
11,0.0,1
1,1.0,0
800,0.0,5
3,0.0,3
3,0.3333333333333333,1
1,1.0,0
56,0.0,2
1,1.0,0
2,0.0,2
7,0.0,3
1,1.0,0
476,0.0,4
2,0.0,2
4,0.0,2
1,0.5,0
1,1.0,0
3,0.0,2
1,1.0,0
2,0.0,1
1,1.0,0
1,1.0,0
1,1.0,0
1,1.0,0
1,1.0,0
1,1.0,0
1,1.0,0
1,1.0,0
366,0.0,4
6,0.0,1
1,1.0,0
1,1.0,0
1,1.0,0
1,0.5,0
1,1.0,0
1,0.5,0
1,1.0,0
1,1.0,0
1,1.0,0
2,0.0,1
1,1.0,0
1,1.0,0
1,1.0,0
1,1.0,0
1,1.0,0
1,1.0,0
2,0.0,1
1,1.0,0
1,1.0,0
1,0.5,0
1,1.0,0
8,0.0,2
1,1.0,0
1,1.0,0
2,0.0,1
5,0.0,3
5,0.0,1
1,1.0,0
1,0.5,0
1,1.0,0
3,0.0,2
1,1.0,0
1,0.5,0
6,0.0,2
1,1.0,0
1,1.0,0
1,1.0,0
1,1.0,0
1,1.0,0
1,0.5,0
2,0.5,1
1,1.0,0
3,0.0,1
1,1.0,0
4,0.0,4
1,1.0,0
1,1.0,0
5,0.0,2
2,0.0,1
187,0.0,4
1,1.0,0
1,1.0,0
2,0.0,1
2,0.0,1
1,0.5,0
1,1.0,0
1,1.0,0
1,1.0,0
1,1.0,0
11,0.0,1
1,1.0,0
2,0.0,1
2,0.0,1
2,0.0,3
1,1.0,0
3,0.0,3
1071,0.0,-1
1,1.0,0
1,1.0,0
1,1.0,0
1,1.0,0
1,1.0,0
1,1.0,0
1,1.0,0
1,1.0,0
2,0.5,1
1,0.5,0
1,1.0,0
2,0.5,1
1,1.0,0
5,0.0,2
2,0.0,1
1,1.0,0
