N=1000,graph=email,method=pearson,r=0.1,beta=0.75,modify_type=hide,dj=0.1,reconstruct_type=ra
k,prec,prec_err,rank,rank_err,css
0,0.5871666666666667,0.014383071085305678,11.235,2.3233061628908325,2.0
136,0.5825,0.014415902153579163,11.338,2.3198153588808106,2.0
273,0.571,0.014491457334202191,12.556,2.439648488768157,3.0
545,0.53275,0.014658494999225164,13.293,2.5048084190644637,3.0
1090,0.45,0.014776445558500982,14.653,2.498701683094862,4.0
