N=500,graph=fb,method=gmla,r=0.3,beta=0.95,modify_type=hide,dj=0.3,reconstruct_type=srw
k,prec,std_err
0,0.30366666666666664,0.02044145939212058
963,0.3716666666666667,0.021402999766861244
1925,0.43233333333333335,0.02184075786402148
3851,0.4746666666666667,0.02200293496748231
