N=10,graph=fb,method=pearson,r=0.2,beta=0.8,modify_type=hide,dj=0.2,reconstruct_type=ra
k,avg_precision,avg_dj
0,0.6
10,0.6
20,0.6
30,0.6
40,0.7
50,0.625
60,0.6333333333333334
70,0.6
80,0.6
90,0.6
100,0.6
110,0.625
120,0.6
130,0.6
140,0.6333333333333334
150,0.6333333333333334
160,0.6333333333333334
170,0.6333333333333334
180,0.6
190,0.6333333333333334
200,0.725
