N=1000,graph=fb,method=gmla,r=0.1,beta=0.5,modify_type=hide,dj=0.2,reconstruct_type=ra
k,prec,prec_err,rank,rank_err,css
0,0.093,0.009079285953941175,277.593,11.612540740658499,793.0
321,0.0945,0.00913253268010321,261.014,11.400165594392899,792.0
642,0.08541666666666665,0.0086783655896191,255.583,11.302705085653312,792.0
1284,0.08108333333333333,0.008480626462228982,245.241,11.11889881372386,792.0
2567,0.05475,0.007061501419832919,248.232,11.041357151353441,791.25
