N=1000,graph=ba,method=lptva,r=0.1,beta=0.75,modify_type=hide,dj=0.2,reconstruct_type=ra
k,prec,prec_err,rank,rank_err,css
0,0.435,0.015669094438432635,34.307,3.0268787134184523,14.0
200,0.388,0.015384820203456806,45.189,3.598883888686081,25.0
399,0.3405,0.014967758141544905,50.651,3.9185122096194798,28.0
798,0.3,0.014464066136782187,54.406,3.9454799424120734,37.0
1596,0.24583333333333332,0.013568758031885644,63.373,4.329006834271709,60.0
