N=1000,graph=cal,method=pearson,r=0.1,beta=0.5,modify_type=hide,dj=0.3,reconstruct_type=srw
k,prec,prec_err,rank,rank_err,css
0,0.20686666666666667,0.012673950981360243,81.782,5.198695885980917,69.25
465,0.19683333333333333,0.012480926388835223,95.513,5.647971619476714,93.25
931,0.171,0.011806709888804692,100.361,5.602828961459681,115.0
1862,0.14633333333333332,0.01105983664677377,113.771,5.791548030327262,147.75
3723,0.11225,0.009843407108152648,119.449,5.8689111014324045,155.0
